time,ticker,open,high,low,close,volume
2014-06-18,DHG,44.06,44.06,43.39,43.39,38420
2014-06-19,DHG,43.61,43.61,42.93,43.39,14430
2014-06-20,DHG,43.61,43.61,43.39,43.61,7560
2014-06-23,DHG,44.06,44.06,43.61,43.84,6590
2014-06-24,DHG,44.06,44.52,44.06,44.29,24270
2014-06-25,DHG,44.52,44.74,44.29,44.29,14090
2014-06-26,DHG,44.29,44.52,44.06,44.52,5840
2014-06-27,DHG,44.52,44.52,44.06,44.52,3910
2014-06-30,DHG,44.52,44.52,43.84,44.29,12240
2014-07-01,DHG,43.84,44.06,43.61,43.61,7040
2014-07-02,DHG,43.61,43.84,43.39,43.84,17780
2014-07-03,DHG,43.84,43.84,43.61,43.84,9200
2014-07-04,DHG,43.84,44.06,43.39,43.84,9480
2014-07-07,DHG,44.06,44.52,43.84,44.52,18100
2014-07-08,DHG,44.52,44.74,44.29,44.52,24400
2014-07-09,DHG,44.52,44.74,44.52,44.52,53070
2014-07-10,DHG,44.52,44.74,44.29,44.74,38340
2014-07-11,DHG,44.52,44.97,44.06,44.74,40240
2014-07-14,DHG,44.74,44.97,44.52,44.74,17690
2014-07-15,DHG,44.97,44.97,44.52,44.97,22080
2014-07-16,DHG,44.52,44.97,44.52,44.74,17980
2014-07-17,DHG,44.29,44.74,44.29,44.29,23040
2014-07-18,DHG,44.75,44.75,44.29,44.75,17210
2014-07-21,DHG,44.75,44.75,44.29,44.52,7500
2014-07-22,DHG,44.29,44.29,43.6,43.6,15610
2014-07-23,DHG,44.75,44.75,43.83,44.29,30140
2014-07-24,DHG,44.52,44.52,44.06,44.52,7740
2014-07-25,DHG,44.29,44.75,44.06,44.06,7780
2014-07-28,DHG,43.6,43.83,42.91,43.14,53580
2014-07-29,DHG,44.52,44.52,43.14,43.6,28670
2014-07-30,DHG,43.83,43.83,43.6,43.6,6650
2014-07-31,DHG,43.6,43.6,43.37,43.37,3920
2014-08-01,DHG,43.6,43.6,43.14,43.37,4610
2014-08-04,DHG,43.83,43.83,43.6,43.83,6290
2014-08-05,DHG,43.83,44.52,43.83,44.52,17500
2014-08-06,DHG,44.52,44.52,44.06,44.06,14430
2014-08-07,DHG,44.06,44.52,44.06,44.29,8140
2014-08-08,DHG,44.52,44.52,43.83,44.29,6160
2014-08-11,DHG,43.14,44.29,43.14,44.29,28220
2014-08-12,DHG,44.29,44.29,43.37,44.06,16970
2014-08-13,DHG,44.06,44.06,43.37,44.06,12730
2014-08-14,DHG,43.6,43.83,43.37,43.83,10090
2014-08-15,DHG,43.83,44.52,43.83,44.06,12330
2014-08-18,DHG,44.06,44.06,43.6,44.06,3670
2014-08-19,DHG,44.06,44.06,43.6,43.83,9360
2014-08-20,DHG,43.37,43.6,43.37,43.37,3700
2014-08-21,DHG,43.6,43.6,43.37,43.37,10500
2014-08-22,DHG,43.6,43.83,43.6,43.6,13090
2014-08-25,DHG,43.6,43.83,43.37,43.6,48690
2014-08-26,DHG,44.06,44.06,43.37,43.6,16220
2014-08-27,DHG,43.37,43.6,43.37,43.6,46980
2014-08-28,DHG,43.37,43.6,42.91,42.91,88070
2014-08-29,DHG,42.91,43.14,42.68,43.14,72960
2014-09-03,DHG,43.6,44.29,43.6,43.83,24570
2014-09-04,DHG,43.6,43.6,43.14,43.14,43980
2014-09-05,DHG,41.31,43.14,41.31,43.14,46130
2014-09-08,DHG,43.14,43.14,42.68,42.91,38530
2014-09-09,DHG,42.91,42.91,41.76,42.22,46580
2014-09-10,DHG,41.99,42.45,41.99,41.99,11260
2014-09-11,DHG,41.76,42.45,41.31,42.22,47030
2014-09-12,DHG,42.22,42.45,41.76,42.45,15330
2014-09-15,DHG,42.22,42.45,41.76,42.22,14560
2014-09-16,DHG,41.76,41.99,41.31,41.31,24070
2014-09-17,DHG,42.22,42.22,41.54,42.22,5020
2014-09-18,DHG,42.22,42.22,41.54,41.54,590
2014-09-19,DHG,41.54,41.76,41.31,41.76,22770
2014-09-22,DHG,42.22,42.45,41.54,41.54,17870
2014-09-23,DHG,41.54,41.99,41.54,41.99,10140
2014-09-24,DHG,41.99,42.22,41.76,42.22,3750
2014-09-25,DHG,42.22,42.22,41.76,41.99,8980
2014-09-26,DHG,41.99,42.22,41.99,41.99,11460
2014-09-29,DHG,42.22,42.22,41.54,42.22,17560
2014-09-30,DHG,41.76,41.99,41.76,41.99,15850
2014-10-01,DHG,41.76,42.22,41.76,41.99,4940
2014-10-02,DHG,41.76,42.22,41.54,42.22,35300
2014-10-03,DHG,42.22,43.6,42.22,43.6,37070
2014-10-06,DHG,43.6,43.83,43.6,43.6,11610
2014-10-07,DHG,43.6,43.6,43.14,43.37,5410
2014-10-08,DHG,43.14,43.6,43.14,43.37,45680
2014-10-09,DHG,43.6,43.6,42.68,43.37,3900
2014-10-10,DHG,43.37,43.37,42.68,43.14,3300
2014-10-13,DHG,43.14,43.14,42.22,42.45,15500
2014-10-14,DHG,42.91,42.91,42.22,42.45,5960
2014-10-15,DHG,42.45,42.45,42.22,42.45,2620
2014-10-16,DHG,42.45,42.45,41.76,41.76,12630
2014-10-17,DHG,41.76,41.99,41.54,41.99,10790
2014-10-20,DHG,41.76,41.99,41.76,41.99,20540
2014-10-21,DHG,41.76,41.99,41.76,41.99,12970
2014-10-22,DHG,41.99,42.22,41.76,41.99,11020
2014-10-23,DHG,41.99,41.99,41.76,41.99,28050
2014-10-24,DHG,42.45,42.45,41.99,42.22,19900
2014-10-27,DHG,42.22,42.22,41.54,41.54,39250
2014-10-28,DHG,41.76,42.22,41.76,42.22,10550
2014-10-29,DHG,42.68,42.68,42.22,42.45,18300
2014-10-30,DHG,42.68,42.91,42.22,42.91,15990
2014-10-31,DHG,42.91,43.14,42.91,43.14,12040
2014-11-03,DHG,43.37,43.37,43.14,43.37,4320
2014-11-04,DHG,43.14,43.37,42.91,43.14,2840
2014-11-05,DHG,43.37,43.83,43.14,43.6,19700
2014-11-06,DHG,43.83,44.06,43.6,43.6,16040
2014-11-07,DHG,43.6,43.6,43.6,43.6,3410
2014-11-10,DHG,44.06,44.75,43.6,44.52,26710
2014-11-11,DHG,44.75,44.75,44.52,44.75,8010
2014-11-12,DHG,44.98,44.98,44.52,44.75,6070
2014-11-13,DHG,44.75,44.98,44.52,44.75,13240
2014-11-14,DHG,44.52,44.75,44.52,44.52,13230
2014-11-17,DHG,44.75,44.75,44.06,44.52,2230
2014-11-18,DHG,44.06,44.52,44.06,44.06,4030
2014-11-19,DHG,44.52,44.52,43.14,43.14,15410
2014-11-20,DHG,44.06,44.06,43.37,43.37,250
2014-11-21,DHG,43.6,43.6,43.14,43.6,2400
2014-11-24,DHG,43.14,43.6,42.91,43.6,3410
2014-11-25,DHG,42.91,43.37,42.91,43.37,1340
2014-11-26,DHG,43.37,43.37,42.91,43.14,3180
2014-11-27,DHG,42.68,43.14,42.45,43.14,21430
2014-11-28,DHG,42.68,43.14,42.68,43.14,9640
2014-12-01,DHG,43.14,43.14,42.91,42.91,5720
2014-12-02,DHG,42.68,42.91,42.68,42.91,29720
2014-12-03,DHG,44.06,44.06,42.91,42.91,15560
2014-12-04,DHG,42.91,43.14,42.91,42.91,40970
2014-12-05,DHG,42.91,42.91,42.68,42.91,26180
2014-12-08,DHG,42.91,42.91,42.68,42.91,43060
2014-12-09,DHG,42.91,42.91,42.45,42.68,31460
2014-12-10,DHG,42.22,42.68,42.22,42.68,7570
2014-12-11,DHG,42.68,42.91,42.45,42.68,21360
2014-12-12,DHG,42.68,42.68,42.45,42.45,11510
2014-12-15,DHG,42.45,42.68,41.76,41.99,12690
2014-12-16,DHG,42.45,42.45,41.76,42.22,14470
2014-12-17,DHG,41.99,42.22,41.31,42.22,26610
2014-12-18,DHG,42.45,42.45,41.54,41.76,2520
2014-12-19,DHG,42.68,42.68,41.99,41.99,3260
2014-12-22,DHG,42.22,42.68,42.22,42.68,3490
2014-12-23,DHG,42.68,43.14,42.22,42.68,14510
2014-12-24,DHG,42.22,42.68,41.54,42.45,890
2014-12-25,DHG,41.76,42.68,41.76,42.68,6680
2014-12-26,DHG,42.22,42.68,41.76,41.76,2030
2014-12-29,DHG,39.93,42.68,39.93,42.22,5530
2014-12-30,DHG,41.76,42.68,41.31,42.68,6220
2014-12-31,DHG,43.14,44.06,42.22,44.06,17560
2015-01-05,DHG,44.06,44.06,42.68,43.6,1160
2015-01-06,DHG,43.14,43.6,43.14,43.6,250
2015-01-07,DHG,43.6,43.6,42.68,43.14,2410
2015-01-08,DHG,43.14,43.14,42.68,43.14,2430
2015-01-09,DHG,43.14,43.14,42.68,43.14,6720
2015-01-12,DHG,42.68,42.68,42.45,42.45,2980
2015-01-13,DHG,43.14,43.14,42.45,42.68,1580
2015-01-14,DHG,43.37,43.37,42.45,43.14,9840
2015-01-15,DHG,42.91,42.91,42.22,42.68,3620
2015-01-16,DHG,42.91,42.91,42.45,42.45,1500
2015-01-19,DHG,42.22,42.68,42.22,42.45,1760
2015-01-20,DHG,42.68,42.68,42.45,42.68,3360
2015-01-21,DHG,42.91,42.91,42.22,42.68,1880
2015-01-22,DHG,42.22,42.45,42.22,42.45,11060
2015-01-23,DHG,42.45,42.91,41.31,41.31,26920
2015-01-26,DHG,41.31,42.68,41.08,42.22,22840
2015-01-27,DHG,41.31,42.22,41.31,42.22,20650
2015-01-28,DHG,42.22,42.91,42.22,42.45,14310
2015-01-29,DHG,43.14,43.14,42.45,42.68,27460
2015-01-30,DHG,42.91,42.91,42.22,42.68,21470
2015-02-02,DHG,42.91,42.91,42.68,42.68,18110
2015-02-03,DHG,42.22,42.45,41.31,41.31,13720
2015-02-04,DHG,41.76,42.22,41.31,42.22,8130
2015-02-05,DHG,42.22,42.45,42.22,42.22,3140
2015-02-06,DHG,42.22,42.68,42.22,42.45,8650
2015-02-09,DHG,42.91,42.91,42.22,42.45,6450
2015-02-10,DHG,42.45,42.45,41.99,41.99,7200
2015-02-11,DHG,41.76,42.45,41.76,42.22,1840
2015-02-12,DHG,41.76,42.68,41.76,42.68,8250
2015-02-13,DHG,42.68,42.68,42.45,42.68,240
2015-02-24,DHG,42.22,42.22,41.76,41.99,17810
2015-02-25,DHG,42.22,42.22,41.54,41.76,8870
2015-02-26,DHG,41.99,41.99,41.76,41.76,6140
2015-02-27,DHG,41.99,41.99,41.76,41.76,660
2015-03-02,DHG,41.99,42.22,41.99,41.99,13830
2015-03-03,DHG,41.76,42.22,41.76,42.22,18140
2015-03-04,DHG,42.22,42.45,42.22,42.22,10950
2015-03-05,DHG,42.22,42.45,42.22,42.45,14800
2015-03-06,DHG,42.22,42.45,42.22,42.22,17760
2015-03-09,DHG,42.45,42.45,41.99,42.45,20790
2015-03-10,DHG,41.99,42.22,41.99,42.22,4680
2015-03-11,DHG,41.76,42.22,41.76,41.99,7990
2015-03-12,DHG,42.22,42.22,41.76,41.76,8230
2015-03-13,DHG,41.76,41.99,41.54,41.99,2280
2015-03-16,DHG,42.22,42.22,41.99,42.22,2470
2015-03-17,DHG,42.22,42.22,41.31,41.99,15440
2015-03-18,DHG,41.54,41.76,41.31,41.31,9100
2015-03-19,DHG,41.31,41.76,41.31,41.54,2740
2015-03-20,DHG,41.31,41.54,41.31,41.54,2200
2015-03-23,DHG,41.08,41.31,41.08,41.31,6480
2015-03-24,DHG,41.31,41.31,40.85,41.31,4070
2015-03-25,DHG,41.31,41.31,40.85,40.85,7080
2015-03-26,DHG,40.85,41.31,40.85,41.31,760
2015-03-27,DHG,41.31,41.31,41.08,41.31,4620
2015-03-30,DHG,41.31,41.31,40.85,41.31,470
2015-03-31,DHG,40.85,41.08,40.62,41.08,13140
2015-04-01,DHG,40.85,40.85,39.47,40.85,6520
2015-04-02,DHG,40.62,40.62,40.16,40.62,11180
2015-04-03,DHG,40.62,40.62,40.39,40.62,2330
2015-04-06,DHG,40.85,40.85,39.93,40.39,3890
2015-04-07,DHG,40.39,40.39,39.93,40.39,4500
2015-04-08,DHG,40.39,40.39,39.93,40.16,1570
2015-04-09,DHG,39.93,40.16,39.93,40.16,1070
2015-04-10,DHG,40.16,40.16,39.7,39.93,5290
2015-04-13,DHG,39.7,39.93,39.01,39.01,41600
2015-04-14,DHG,39.01,39.01,38.09,38.55,16920
2015-04-15,DHG,38.09,38.55,38.09,38.55,3930
2015-04-16,DHG,38.55,39.24,38.09,39.24,16160
2015-04-17,DHG,39.01,39.47,39.01,39.47,15870
2015-04-20,DHG,39.47,39.47,39.01,39.01,7050
2015-04-21,DHG,39.01,39.47,39.01,39.47,4870
2015-04-22,DHG,39.47,39.47,39.01,39.24,1680
2015-04-23,DHG,38.78,40.39,38.78,39.93,6430
2015-04-24,DHG,39.93,39.93,39.24,39.93,4480
2015-04-27,DHG,39.7,39.7,38.55,38.55,7580
2015-05-04,DHG,38.55,38.78,37.18,38.55,29380
2015-05-05,DHG,38.55,38.55,36.72,37.18,34130
2015-05-06,DHG,37.18,37.18,36.72,37.18,21900
2015-05-07,DHG,36.95,37.18,36.26,37.18,35000
2015-05-08,DHG,37.89,38.13,37.17,37.17,6720
2015-05-11,DHG,36.7,36.7,35.98,36.22,17370
2015-05-12,DHG,36.22,36.22,34.79,34.79,37670
2015-05-13,DHG,34.08,35.03,34.08,34.79,10570
2015-05-14,DHG,34.31,35.74,34.08,35.74,19020
2015-05-15,DHG,34.79,35.27,34.31,34.79,28130
2015-05-18,DHG,34.79,34.79,33.84,33.84,25290
2015-05-19,DHG,33.84,34.08,33.6,34.08,9600
2015-05-20,DHG,34.08,35.03,34.08,34.79,15460
2015-05-21,DHG,35.27,35.27,33.84,35.03,30520
2015-05-22,DHG,34.79,34.79,34.31,34.79,23680
2015-05-25,DHG,34.79,36.22,34.79,36.22,11470
2015-05-26,DHG,36.22,36.22,35.74,35.74,18220
2015-05-27,DHG,35.27,35.74,35.03,35.74,22000
2015-05-28,DHG,35.74,36.22,35.27,35.27,22730
2015-05-29,DHG,35.51,35.51,34.79,34.79,14930
2015-06-01,DHG,35.03,35.03,34.31,34.55,18000
2015-06-02,DHG,34.08,34.55,34.08,34.55,6990
2015-06-03,DHG,34.55,34.55,34.55,34.55,3290
2015-06-04,DHG,34.31,34.79,34.31,34.55,3120
2015-06-05,DHG,34.55,35.03,34.31,34.31,6370
2015-06-08,DHG,34.79,34.79,34.31,34.55,23240
2015-06-09,DHG,34.31,35.03,34.31,34.79,35140
2015-06-10,DHG,35.51,35.51,35.27,35.27,37240
2015-06-11,DHG,35.27,35.51,35.03,35.27,24930
2015-06-12,DHG,35.27,35.27,34.31,35.27,14780
2015-06-15,DHG,35.03,35.03,34.55,34.55,4890
2015-06-16,DHG,34.55,34.79,34.31,34.55,26900
2015-06-17,DHG,35.27,35.27,34.55,34.79,18590
2015-06-18,DHG,34.55,34.79,34.55,34.79,22650
2015-06-19,DHG,34.31,34.79,34.31,34.79,21640
2015-06-22,DHG,34.79,35.03,34.55,34.79,23520
2015-06-23,DHG,34.55,35.03,34.55,34.79,26890
2015-06-24,DHG,35.03,35.51,35.03,35.27,32730
2015-06-25,DHG,35.03,35.51,35.03,35.27,25680
2015-06-26,DHG,35.27,36.22,35.27,35.27,139120
2015-06-29,DHG,35.51,36.22,35.27,35.74,94440
2015-06-30,DHG,35.27,35.74,35.03,35.03,52140
2015-07-01,DHG,35.03,35.27,34.79,35.03,116410
2015-07-02,DHG,35.27,35.27,34.79,34.79,70680
2015-07-03,DHG,35.27,35.27,34.55,35.03,112860
2015-07-06,DHG,35.51,35.51,34.79,35.03,90520
2015-07-07,DHG,35.27,35.27,34.79,34.79,87800
2015-07-08,DHG,34.79,35.03,34.55,34.79,120250
2015-07-09,DHG,34.31,35.51,34.31,35.03,109080
2015-07-10,DHG,35.27,35.27,34.79,35.03,31340
2015-07-13,DHG,35.27,35.27,34.79,34.79,19600
2015-07-14,DHG,35.03,35.51,34.79,35.03,71350
2015-07-15,DHG,35.27,35.27,34.79,35.27,34980
2015-07-16,DHG,35.27,35.27,34.31,35.03,26710
2015-07-17,DHG,35.03,35.27,34.79,35.03,34690
2015-07-20,DHG,35.03,35.27,34.79,35.27,35040
2015-07-21,DHG,35.27,35.51,35.27,35.27,70460
2015-07-22,DHG,35.27,35.27,34.79,34.79,64400
2015-07-23,DHG,35.03,37.17,35.03,37.17,388000
2015-07-24,DHG,37.65,39.32,37.65,38.37,115140
2015-07-27,DHG,38.84,39.08,38.13,38.13,56380
2015-07-28,DHG,37.65,37.89,36.7,36.7,93930
2015-07-29,DHG,36.7,36.94,35.74,35.74,119550
2015-07-30,DHG,36.46,36.46,35.74,36.22,22130
2015-07-31,DHG,35.74,36.22,35.27,35.27,22790
2015-08-03,DHG,35.27,35.27,34.55,34.55,55980
2015-08-04,DHG,34.55,35.27,34.55,35.27,31960
2015-08-05,DHG,35.27,35.51,35.27,35.27,24740
2015-08-06,DHG,35.27,35.74,35.03,35.03,36720
2015-08-07,DHG,35.74,35.74,35.03,35.27,35740
2015-08-10,DHG,35.27,35.51,35.27,35.51,35640
2015-08-11,DHG,35.74,35.98,35.51,35.51,28950
2015-08-12,DHG,35.51,35.74,34.79,35.51,20090
2015-08-13,DHG,35.03,35.51,34.79,35.27,23680
2015-08-14,DHG,35.27,35.27,34.79,34.79,36630
2015-08-17,DHG,34.79,35.03,34.55,35.03,18620
2015-08-18,DHG,35.03,35.03,34.31,34.79,24010
2015-08-19,DHG,34.55,34.79,34.31,34.79,10090
2015-08-20,DHG,34.55,34.55,34.08,34.55,40070
2015-08-21,DHG,34.31,34.55,32.41,33.36,66170
2015-08-24,DHG,33.36,33.36,31.22,31.22,91030
2015-08-25,DHG,30.03,31.93,30.03,30.74,32720
2015-08-26,DHG,30.5,31.93,30.26,31.93,13660
2015-08-27,DHG,32.41,34.08,32.41,33.84,23680
2015-08-28,DHG,33.84,33.84,33.36,33.6,12860
2015-08-31,DHG,34.31,34.31,33.36,33.6,10280
2015-09-01,DHG,33.36,33.36,32.88,32.88,15570
2015-09-03,DHG,32.41,32.41,31.45,31.45,50760
2015-09-04,DHG,31.45,31.93,31.45,31.69,34460
2015-09-07,DHG,31.93,32.88,31.45,31.69,14450
2015-09-08,DHG,31.45,31.69,31.22,31.45,45220
2015-09-09,DHG,31.45,31.69,31.22,31.45,58800
2015-09-10,DHG,31.69,31.69,30.74,30.74,56690
2015-09-11,DHG,31.22,31.45,30.74,30.98,38510
2015-09-14,DHG,31.22,31.22,30.74,30.98,34990
2015-09-15,DHG,30.98,30.98,30.74,30.74,10060
2015-09-16,DHG,30.74,30.98,30.5,30.74,15520
2015-09-17,DHG,30.74,30.74,30.5,30.5,9090
2015-09-18,DHG,30.74,31.22,30.74,31.22,22530
2015-09-21,DHG,30.98,30.98,30.74,30.74,35110
2015-09-22,DHG,30.74,30.98,30.5,30.98,36010
2015-09-23,DHG,30.98,31.22,30.74,30.98,21010
2015-09-24,DHG,31.45,31.45,30.98,30.98,42120
2015-09-25,DHG,31.22,31.22,30.98,31.22,19930
2015-09-28,DHG,31.22,31.45,30.98,31.45,29620
2015-09-29,DHG,31.45,31.45,30.74,30.98,46140
2015-09-30,DHG,31.22,31.69,31.22,31.69,34210
2015-10-01,DHG,31.69,31.69,31.45,31.69,27220
2015-10-02,DHG,32.17,32.17,31.69,31.93,8470
2015-10-05,DHG,31.93,33.36,31.93,33.12,71320
2015-10-06,DHG,33.84,34.79,33.84,34.31,97910
2015-10-07,DHG,34.55,34.55,32.88,33.36,40010
2015-10-08,DHG,32.65,33.6,32.41,33.12,35300
2015-10-09,DHG,33.36,33.36,32.88,33.12,35450
2015-10-12,DHG,33.12,33.36,32.17,32.17,15130
2015-10-13,DHG,32.41,32.41,31.93,32.41,68260
2015-10-14,DHG,32.41,32.41,31.93,31.93,57860
2015-10-15,DHG,31.93,32.17,31.93,31.93,31070
2015-10-16,DHG,32.17,32.41,31.93,32.17,42160
2015-10-19,DHG,32.41,32.41,32.17,32.41,33640
2015-10-20,DHG,32.41,32.88,32.41,32.41,13180
2015-10-21,DHG,32.41,32.88,32.41,32.88,33580
2015-10-22,DHG,32.88,32.88,32.65,32.88,8660
2015-10-23,DHG,32.88,33.36,32.88,33.12,11060
2015-10-26,DHG,33.12,33.12,32.41,32.65,20190
2015-10-27,DHG,32.65,32.65,32.41,32.65,12440
2015-10-28,DHG,32.65,32.65,32.41,32.65,5800
2015-10-29,DHG,32.65,34.31,32.65,34.08,102320
2015-10-30,DHG,33.84,34.08,33.6,33.84,26140
2015-11-02,DHG,33.84,33.84,32.88,33.12,15720
2015-11-03,DHG,33.12,33.12,32.65,33.12,39020
2015-11-04,DHG,32.65,33.12,32.41,32.65,88490
2015-11-05,DHG,32.65,32.65,32.17,32.41,13110
2015-11-06,DHG,32.41,33.6,32.41,32.88,24760
2015-11-09,DHG,32.88,33.6,32.88,33.6,45570
2015-11-10,DHG,32.88,33.36,32.88,33.36,23500
2015-11-11,DHG,33.12,33.6,33.12,33.6,20660
2015-11-12,DHG,33.36,33.36,32.88,33.12,5730
2015-11-13,DHG,33.12,33.12,32.41,33.12,19520
2015-11-16,DHG,33.12,33.12,32.65,32.65,21460
2015-11-17,DHG,33.12,33.36,32.41,32.41,25350
2015-11-18,DHG,32.41,32.88,32.41,32.88,7390
2015-11-19,DHG,32.88,32.88,32.65,32.88,4220
